Name,Level,Type,Rarity,Attack,Defense,Armor,Damage,HP,Stamina,Enhancements
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
Zand Butterfly Body,1,Component,Legendary,0,0,0,0,0,,
Zand Butterfly Wing,1,Component,Legendary,0,0,0,0,0,,
Zargon Rat Head,1,Resource,Rare,0,0,0,0,0,,
Zealot Corpse,1,Resource,Legendary,0,0,0,0,0,,
Zekheld Alloy,1,Resource,Rare,0,0,0,0,0,,
Zergrog Stone,1,Quest Item,Legendary,0,0,0,0,0,,
Zinsaur Artifact Components,1,Resource,Rare,0,0,0,0,0,,
Zombie Brew,1,Potion,Legendary,0,0,0,0,0,,
Zombie Coffin,1,Container,Unique,0,0,0,0,0,,
Zombie Crown of Iron,1,Resource,Rare,0,0,0,0,0,,
Zombie Gloop,1,Quest Item,Legendary,0,0,0,0,0,,
Zombifying Brew,1,Potion,Unique,0,0,0,0,0,,
Zorc Torso,1,Resource,Rare,0,0,0,0,0,,
Zorgrom Ale,1,Potion,Legendary,0,0,0,0,0,,
Zorgrom Axe,1,Component,Common,0,0,0,0,0,,
Zorgrom Fire Shard,1,Resource,Legendary,0,0,0,0,0,,
Zorgrom Shield,1,Component,Common,0,0,0,0,0,,
Zorgrom Soldier Corpse,1,Resource,Common,0,0,0,0,0,,
Zand Butterfly,1,Resource,Legendary,0,0,0,0,0,,
